company,condition,street,type,code,code_name,total_cnt,amt,new_cnt,loss_cnt
베이커휴즈코리아 주식회사,1,경기도 성남시 분당구 삼평동,1,519113,상품 종합 도매업,119,49800440,1,2
(주)테크윙,1,경기도 화성시 동탄면,1,321000,기타 반도체 소자 제조업,575,167729280,26,6
(주)금화,1,경상남도 거제시 사등면,1,351103,선박 구성 부분품 제조업,110,32464180,0,3
(주)세일코리아넷,1,서울특별시 영등포구 문래동3가,1,999999,BIZ_NO미존재사업장,248,44111820,12,5
(주) 동해식품,1,경기도 파주시 법원읍,1,512221,기타 산업용 농산물 도매업,113,25808100,1,1
메가존(주),1,서울특별시 강남구 역삼동,1,525101,전자상거래 소매업,445,135059100,17,10
(주)데어리젠,1,강원도 원주시 문막읍,1,152002,액상 시유 및 기타 낙농제품 제조업,131,32527700,5,7
보그워너평택 유한책임회사,1,경기도 평택시 청북읍,1,341001,화물 자동차 및 특수 목적용 자동차 제조업,220,82071800,0,3
(주)미트벨리,1,경상남도 창원시  진해구 안골동,1,999999,BIZ_NO미존재사업장,140,22946100,1,1
농업협동조합자산관리회사,1,서울특별시 영등포구 여의도동,1,659900,기타 금융 투자업,201,68273860,3,6
이너트론(주),1,인천광역시 연수구 송도동,1,321000,기타 반도체 소자 제조업,105,25166920,4,6
캄텍(주),1,충청북도 진천군 이월면,1,343000,그 외 자동차용 신품 부품 제조업,184,72695140,0,0
굿프랜드 주식회사,1,경기도 하남시 상산곡동,1,630201,일반 창고업,115,19573480,8,9
(주)신화ENG,1,경상남도 창원시  성산구 남산동,1,291502,기타 물품 취급장비 제조업,109,28087100,1,2
경인지방통계청,1,경기도 과천시 중앙동,1,999999,BIZ_NO미존재사업장,311,54253420,2,12
휴켐스(주),1,전라남도 여수시 월내동,1,242901,접착제 및 젤라틴 제조업,252,107820360,0,0
(주)대광건영,1,광주광역시 서구 마륵동,1,451200,기타 토목 시설물 건설업,230,84594520,11,3
보테가베네타코리아(주),1,서울특별시 강남구 청담동,1,519113,상품 종합 도매업,316,86728360,9,5
주식회사원풍사람들,1,인천광역시 서구 가좌동,1,749604,그 외 기타 분류 안된 사업 지원 서비스업(기타임가공,111,18425080,1,3
(주)성주디앤디,1,서울특별시 강남구 논현동,1,191200,가방 및 기타 보호용 케이스 제조업,544,150431520,0,6
(의료법인)영서의료재단,1,충청남도 천안시 서북구 쌍용동,1,851101,요양병원,555,138568620,19,28
주식회사사세,1,충청북도 진천군 덕산읍,1,151102,가금류 가공 및 저장 처리업,125,36251780,3,2
씨제이엠디원(주),1,서울특별시 중구 쌍림동,1,749939,그 외 기타 분류 안된 전문  과학 및 기술 서비스업,2094,469973380,13,13
코세스코리아(주),1,서울특별시 송파구 송파동,1,749200,경비 및 경호 서비스업,116,23972200,2,8
(주)대호에이엘,1,대구광역시 달성군 논공읍,1,272300,알루미늄 압연  압출 및 연신제품 제조업,143,59593380,0,0
(주)바로크레디트대부,1,서울특별시 영등포구 문래동3가,1,659203,그 외 기타 여신 금융업,177,49639980,1,1
주식회사 농협사료,1,서울특별시 강동구 성내동,1,512120,사료 도매업,737,295590140,1,5
린텍스페셜러티필름코리아(주),1,경기도 평택시 포승읍,1,321000,기타 반도체 소자 제조업,123,40234640,0,2
재단법인부산정보산업진흥원,1,부산광역시 해운대구 우동,1,999999,BIZ_NO미존재사업장,108,31974560,3,3
보잉코리아 유한회사,1,서울특별시 중구 태평로1가,1,741400,경영 컨설팅업,116,47154800,1,1
아이티알인더스트리즈 주식회사,1,경상남도 진주시 사봉면,1,291902,산업용 냉장 및 냉동장비 제조업,150,46075600,1,2
(주)케이알,1,경상남도 김해시 한림면,1,269200,정형 내화 요업제품 제조업,106,37336820,0,1
메르세데스벤츠코리아(주),1,서울특별시 중구 남대문로5가,1,501101,자동차 신품 판매업,265,103339620,1,3
신용회복위원회,1,서울특별시 중구 태평로1가,1, ,,300,117149060,7,0
(주)농협홍삼,1,충청북도 증평군 증평읍,1,154901,커피 가공업,132,35066240,2,4
(주)테스나,1,경기도 평택시 모곡동,1,312000,배전반 및 전기 자동제어반 제조업,272,103881120,1,1
(주)에이치엔이,1,경상북도 구미시 공단동,1,321000,기타 반도체 소자 제조업,129,28313920,0,0
주식회사윈팩,1,경기도 용인시 처인구 백암면,1,321000,기타 반도체 소자 제조업,510,138255040,17,16
(주)GS텔레서비스,1,경기도 부천시 상동,1,749939,그 외 기타 분류 안된 전문  과학 및 기술 서비스업,293,67505600,9,9
(사)시각장애인여성회,1,서울특별시 중구 회현동2가,1, ,,182,22850080,13,9
(주)하나코스,1,강원도 횡성군 둔내면,1,242403,화장품 제조업,135,29217680,1,0
(주)지에스씨,1,경기도 화성시 장안면,1,503003,자동차 중고 부품 및 내장품 판매업,100,30030880,0,0
악조노벨분체도료(주),1,경기도 안산시 단원구 성곡동,1,242204,일반용 도료 및 관련제품 제조업,124,46515340,0,1
청하종합개발(주),1,대구광역시 달서구 용산동,1,749300,건축물 일반 청소업,217,42976880,11,10
안양우편집중국,1,경기도 안양시 동안구 관양동,1,999999,BIZ_NO미존재사업장,165,31471700,0,14
학산(주),1,강원도 강릉시 구정면,1,154901,커피 가공업,266,52782240,8,9
주식회사진우엔지니어링코리아,1,서울특별시 금천구 가산동,1,742104,기타 엔지니어링 서비스업,118,36831280,3,2
(주)테스,1,경기도 용인시 처인구 양지면,1,292901,산업용 로봇 제조업,318,126199480,1,2
(주)우딘,1,인천광역시 서구 원창동,1,201001,일반 제재업,234,57974660,1,8
한국일본통운（주）,1,서울특별시 영등포구 여의도동,1,630902,통관 대리 및 관련서비스업 / 화물 운송 중개  대리,154,48742060,1,2
대웅제약서울사무소(주),1,경기도 화성시 향남읍,1,513311,의약품 도매업,133,56106320,0,1
주식회사 하해,1,서울특별시 금천구 가산동,1,181201,가죽의복 제조업,116,38944920,3,0
타타대우상용차 주식회사,1,전라북도 군산시 소룡동,1,341001,화물 자동차 및 특수 목적용 자동차 제조업,1254,546943600,1,3
(주)이엠피서비스,1,서울특별시 영등포구 문래동6가,1,749100,고용 알선업,205,43759480,11,13
(주)타워피엠씨,1,서울특별시 서초구 양재동,1,702003,비주거용 부동산 관리업,909,199218440,56,42
한국지엠주식회사,1,인천광역시 부평구 청천동,1,341001,화물 자동차 및 특수 목적용 자동차 제조업,8828,3849178120,1,29
광주환경공단,1,광주광역시 서구 치평동,1,999999,BIZ_NO미존재사업장,280,105719300,0,4
(유)탄천산업,1,서울특별시 송파구 오금동,1,749300,건축물 일반 청소업,240,35179520,13,17
(주)미래에이비엠,1,서울특별시 강남구 청담동,1,702003,비주거용 부동산 관리업,268,49702000,7,26
(주)정진넥스텍,1,경기도 오산시 가장동,1,321000,기타 반도체 소자 제조업,148,45727600,2,1
건국대학교 글로컬캠퍼스,1,충청북도 충주시 단월동,1,522109,조리 반찬류 소매업,182,25252200,1,7
(주)한성IMP,1,경기도 화성시 양감면,1,292202,금속 절삭기계 제조업,119,31898540,1,3
하나손해보험주식회사,1,서울특별시 종로구 인의동,1,660301,손해보험업,665,228910040,9,11
(주)대웅제약(화성),1,경기도 화성시 향남읍,1,513311,의약품 도매업,432,147197940,4,4
현대백화점(주),1,서울특별시 강남구 대치동,1,519910,상품 종합 도매업,2610,806713840,102,75
광주광역시도시철도공사,1,광주광역시 서구 마륵동,1,601000,도시철도 운송업,838,284751760,4,10
(주)나이스디앤비,1,서울특별시 마포구 아현동,1,723000,자료 처리업,319,98203420,18,8
(주)플레이타임그룹,1,서울특별시 강남구 수서동,1,924309,당구장 운영업,271,53204320,28,16
(주) 대우루컴즈,1,경기도 용인시 처인구 포곡읍,1,300100,컴퓨터 제조업,128,35318080,0,3
(주)한국씨엔에스팜,1,서울특별시 마포구 서교동,1,154803,육류 도축업(가금류 제외) / 가금류 도축업,146,29727140,2,2
주식회사 아나패스,1,서울특별시 구로구 구로동,1,321000,기타 반도체 소자 제조업,123,47818240,2,1
(주)대웅제약,1,경기도 화성시 향남읍,1,513311,의약품 도매업,892,320907880,8,18
한국지이초음파유한회사,1,경기도 성남시 중원구 상대원동,1,331100,전기식 진단 및 요법 기기 제조업,163,59521580,0,4
상신이디피(주),1,충청남도 천안시 서북구 직산읍,1,321000,기타 반도체 소자 제조업,136,38909920,0,6
의료법인목화의료재단,1,경상남도 진주시 망경동,1,851101,요양병원,106,20860140,0,2
산와대부 주식회사,1,서울특별시 관악구 봉천동,1,659203,그 외 기타 여신 금융업,107,37461700,4,12
렉스젠(주),1,경기도 안양시 동안구 관양동,1,515060,통신ㆍ방송장비 및 부품 도매업,104,28505120,10,12
(주)동화뉴텍,1,부산광역시 강서구 구랑동,1,291200,유압 기기 제조업,108,35442340,0,0
월스트리트인스티튜트코리아(주),1,서울특별시 서초구 서초동,1,809005,일반 교과학원,107,22010420,0,2
에이스휴먼파워(주),1,서울특별시 서초구 서초동,1,722000,응용 소프트웨어 개발 및 공급업,1596,276370800,149,173
하나모듈(주),1,경기도 화성시 우정읍,1,343000,그 외 자동차용 신품 부품 제조업,114,48150020,0,0
텍사스인스트루먼트코리아(유),1,서울특별시 강남구 삼성동,1,515070,전기용 기계ㆍ장비 및 관련 기자재 도매업,123,50702060,0,0
(주)다우기술,1,경기도 용인시 수지구 죽전동,1,729000,기타 정보 기술 및 컴퓨터 운영 관련 서비스업,520,182273440,6,7
(주)종합건축사사무소건원,1,서울특별시 강남구 역삼동,1, ,,203,71355080,7,1
영일프레시젼(주),1,서울특별시 금천구 독산동,1,321000,기타 반도체 소자 제조업,155,43105760,2,0
(주)보승식품,1,경기도 파주시 조리읍,1,151102,가금류 가공 및 저장 처리업,188,31948200,6,5
비엔피파리바카디프생명보험 (주),1,서울특별시 중구 남대문로5가,1,660100,생명보험업,200,76645640,3,2
농업회사법인조인(주),1,경기도 평택시 오성면,1,12203,기타 가금류 및 조류 사육업,274,69366000,3,7
와이케이스틸주식회사,1,부산광역시 사하구 구평동,1,271102,제강업,364,145626160,0,1
전문건설공제조합,1,서울특별시 동작구 신대방동,1,659203,그 외 기타 여신 금융업,430,185100240,0,2
한국애보트유한회사,1,서울특별시 강남구 대치동,1,331100,전기식 진단 및 요법 기기 제조업,286,117232460,2,4
한무쇼핑(주),1,서울특별시 강남구 삼성동,1,521910,백화점,545,160812780,11,15
테라코코리아(주),1,충청북도 제천시 송학면,1,242204,일반용 도료 및 관련제품 제조업,108,34361700,1,1
삼보오토 주식회사,1,경기도 안산시 단원구 성곡동,1,273200,알루미늄 주물 주조업,127,39878840,0,7
머크일렉트로닉머티리얼즈주식회사,1,서울특별시 강남구 대치동,1,222202,기타 인쇄관련 산업,117,49389300,1,1
지오메디칼(주),1,광주광역시 북구 월출동,1,332000,안경 및 안경렌즈 제조업,298,57191160,0,3
유코카캐리어스주식회사,1,서울특별시 송파구 신천동,1,611002,외항 화물 운송업,164,68520260,0,0
울진군의료원,1,경상북도 울진군 울진읍,1,851101,요양병원,173,48732660,5,6
(주)애드쿠아인터렉티브,1,서울특별시 강남구 논현동,1,921502,일반 영화 및 비디오물 제작업,154,41302180,1,5
(주)영유통,1,서울특별시 강남구 청담동,1,512286,담배 도매업,362,124852240,11,13
서울문고(주),1,서울특별시 서초구 서초동,1,523511,서적  신문 및 잡지류 소매업,137,28433540,5,9
한국보그워너티에스 유한책임회사,1,충청북도 음성군 대소면,1, ,,270,100695240,0,0
(주)테스트테크,1,충청북도 청주시 청원구 오창읍,1,291902,산업용 냉장 및 냉동장비 제조업,146,39281780,6,6
세우인코퍼레이션(주),1,서울특별시 강남구 역삼동,1,519113,상품 종합 도매업,116,32435520,15,3
의료법인해정의료재단/더좋은병원,1,대구광역시 수성구 수성동3가,1,851101,요양병원,169,33403680,2,5
웰컴크레디라인대부(주),1,서울특별시 구로구 구로동,1,659203,그 외 기타 여신 금융업,112,35800700,2,2
(주)에이비씨마트코리아,1,서울특별시 중구 을지로2가,1,523241,신발 소매업,1522,336410120,32,77
(주)이지홀딩스,1,서울특별시 강남구 역삼동,1,153300,배합 사료 제조업,123,40950940,3,3
ABB코리아(주),1,서울특별시 강남구 삼성동,1,291902,산업용 냉장 및 냉동장비 제조업,522,209802080,2,2
캐논코리아비즈니스솔루션(주),1,서울특별시 강남구 삼성동,1,300202,사무용 기계 및 장비 제조업,1266,399135580,10,36
(주)케이엠산업,1,서울특별시 서초구 양재동,1,702003,비주거용 부동산 관리업,170,35238280,10,17
(주)누가의료기,1,강원도 원주시 지정면,1,331100,전기식 진단 및 요법 기기 제조업,123,39418040,1,5
아이티사이언스 주식회사,1,경기도 안양시 동안구 호계동,1,722000,응용 소프트웨어 개발 및 공급업,150,44979540,2,1
(주)해커스어학원,1,서울특별시 서초구 서초동,1,809005,일반 교과학원,149,29778960,8,2
(주)케이디,1,광주광역시 동구 계림동,1,749300,건축물 일반 청소업,109,17436820,0,6
(주)EG테크,1,전라남도 광양시 중동,1,742104,기타 엔지니어링 서비스업,111,39145580,0,5
주식회사 리팩,1,인천광역시 서구 가좌동,1,292903,주형 및 금형 제조업,146,46777280,0,1
(주)루텍,1,경기도 수원시 영통구 신동,1,312000,배전반 및 전기 자동제어반 제조업,106,36785020,0,0
